niue	text(is:situated:in)	polynesia
niue	text(is:located:in)	oceania
canada	text(was:located:in)	northern_america
canada	text(can:be:found:in)	americas
canada	text(neighbors)	united_states
slovakia	text(is:a:neighboring:country:of)	ukraine
slovakia	text(was:a:neighboring:country:of)	poland
slovakia	text(neighbors:with)	austria
slovakia	text(was:a:neighbor:of)	hungary
slovakia	text(is:a:neighbor:of)	czechia
mozambique	text(is:a:neighboring:state:to)	tanzania
mozambique	text(was:a:neighboring:state:to)	swaziland
mozambique	text(borders:with)	zimbabwe
mozambique	text(borders)	zambia
mozambique	text(is:butted:against)	malawi
mozambique	text(was:butted:against)	south_africa
aruba	text(was:positioned:in)	caribbean
aruba	text(is:positioned:in)	americas
bolivia	text(was:sited:in)	south_america
bolivia	text(is:sited:in)	americas
bolivia	text(was:adjacent:to)	chile
bolivia	text(is:adjacent:to)	brazil
bolivia	text(neighbors)	paraguay
bolivia	text(is:a:neighboring:country:of)	argentina
bolivia	text(was:a:neighboring:country:of)	peru
colombia	text(was:localized:in)	south_america
colombia	text(is:localized:in)	americas
colombia	text(neighbors:with)	ecuador
colombia	text(was:a:neighbor:of)	brazil
colombia	text(is:a:neighbor:of)	panama
colombia	text(is:a:neighboring:state:to)	venezuela
colombia	text(was:a:neighboring:state:to)	peru
fiji	text(was:present:in)	melanesia
fiji	text(is:present:in)	oceania
republic_of_the_congo	text(borders:with)	gabon
republic_of_the_congo	text(borders)	dr_congo
republic_of_the_congo	text(is:butted:against)	angola
republic_of_the_congo	text(was:butted:against)	cameroon
republic_of_the_congo	text(was:adjacent:to)	central_african_republic
saudi_arabia	text(is:adjacent:to)	qatar
saudi_arabia	text(neighbors)	united_arab_emirates
saudi_arabia	text(is:a:neighboring:country:of)	jordan
saudi_arabia	text(was:a:neighboring:country:of)	yemen
saudi_arabia	text(neighbors:with)	oman
saudi_arabia	text(was:a:neighbor:of)	kuwait
saudi_arabia	text(is:a:neighbor:of)	iraq
el_salvador	text(is:still:in)	central_america
el_salvador	text(was:still:in)	americas
el_salvador	text(is:a:neighboring:state:to)	guatemala
el_salvador	text(was:a:neighboring:state:to)	honduras
madagascar	text(was:currently:in)	eastern_africa
madagascar	text(is:currently:in)	africa
australia	text(is:placed:in)	australia_and_new_zealand
australia	text(was:placed:in)	oceania
namibia	text(can:be:found:in)	southern_africa
namibia	text(was:situated:in)	africa
namibia	text(borders:with)	zambia
namibia	text(borders)	angola
namibia	text(is:butted:against)	south_africa
namibia	text(was:butted:against)	botswana
tuvalu	text(is:situated:in)	polynesia
tuvalu	text(is:located:in)	oceania
svalbard_and_jan_mayen	text(was:located:in)	northern_europe
svalbard_and_jan_mayen	text(can:be:found:in)	europe
isle_of_man	text(was:positioned:in)	northern_europe
isle_of_man	text(is:positioned:in)	europe
guyana	text(was:adjacent:to)	brazil
guyana	text(is:adjacent:to)	suriname
guyana	text(neighbors)	venezuela
vatican_city	text(was:sited:in)	southern_europe
vatican_city	text(is:sited:in)	europe
vatican_city	text(is:a:neighboring:country:of)	italy
british_indian_ocean_territory	text(was:localized:in)	eastern_africa
british_indian_ocean_territory	text(is:localized:in)	africa
nigeria	text(was:present:in)	western_africa
nigeria	text(is:present:in)	africa
nigeria	text(was:a:neighboring:country:of)	chad
nigeria	text(neighbors:with)	niger
nigeria	text(was:a:neighbor:of)	cameroon
nigeria	text(is:a:neighbor:of)	benin
germany	text(is:a:neighboring:state:to)	denmark
germany	text(was:a:neighboring:state:to)	netherlands
germany	text(borders:with)	poland
germany	text(borders)	luxembourg
germany	text(is:butted:against)	belgium
germany	text(was:butted:against)	switzerland
germany	text(was:adjacent:to)	austria
germany	text(is:adjacent:to)	france
germany	text(neighbors)	czechia
burkina_faso	text(is:a:neighboring:country:of)	togo
burkina_faso	text(was:a:neighboring:country:of)	benin
burkina_faso	text(neighbors:with)	niger
burkina_faso	text(was:a:neighbor:of)	ghana
burkina_faso	text(is:a:neighbor:of)	mali
burkina_faso	text(is:a:neighboring:state:to)	ivory_coast
tanzania	text(was:a:neighboring:state:to)	uganda
tanzania	text(borders:with)	mozambique
tanzania	text(borders)	dr_congo
tanzania	text(is:butted:against)	kenya
tanzania	text(was:butted:against)	rwanda
tanzania	text(was:adjacent:to)	zambia
tanzania	text(is:adjacent:to)	malawi
tanzania	text(neighbors)	burundi
northern_mariana_islands	text(is:still:in)	micronesia
northern_mariana_islands	text(was:still:in)	oceania
belize	text(was:currently:in)	central_america
belize	text(is:currently:in)	americas
belize	text(is:a:neighboring:country:of)	guatemala
belize	text(was:a:neighboring:country:of)	mexico
norway	text(neighbors:with)	sweden
norway	text(was:a:neighbor:of)	finland
norway	text(is:a:neighbor:of)	russia
cocos_keeling_islands	text(is:placed:in)	australia_and_new_zealand
cocos_keeling_islands	text(was:placed:in)	oceania
laos	text(can:be:found:in)	south-eastern_asia
laos	text(was:situated:in)	asia
laos	text(is:a:neighboring:state:to)	china
laos	text(was:a:neighboring:state:to)	cambodia
laos	text(borders:with)	myanmar
laos	text(borders)	vietnam
laos	text(is:butted:against)	thailand
western_sahara	text(is:situated:in)	northern_africa
western_sahara	text(is:located:in)	africa
western_sahara	text(was:butted:against)	algeria
western_sahara	text(was:adjacent:to)	mauritania
western_sahara	text(is:adjacent:to)	morocco
suriname	text(was:located:in)	south_america
suriname	text(can:be:found:in)	americas
suriname	text(neighbors)	brazil
suriname	text(is:a:neighboring:country:of)	french_guiana
suriname	text(was:a:neighboring:country:of)	guyana
christmas_island	text(was:positioned:in)	australia_and_new_zealand
christmas_island	text(is:positioned:in)	oceania
são_tomé_and_príncipe	text(was:sited:in)	middle_africa
são_tomé_and_príncipe	text(is:sited:in)	africa
egypt	text(neighbors:with)	libya
egypt	text(was:a:neighbor:of)	israel
egypt	text(is:a:neighbor:of)	sudan
bulgaria	text(is:a:neighboring:state:to)	macedonia
bulgaria	text(was:a:neighboring:state:to)	turkey
bulgaria	text(borders:with)	greece
bulgaria	text(borders)	serbia
bulgaria	text(is:butted:against)	romania
guinea	text(was:localized:in)	western_africa
guinea	text(is:localized:in)	africa
guinea	text(was:butted:against)	guinea-bissau
guinea	text(was:adjacent:to)	sierra_leone
guinea	text(is:adjacent:to)	mali
guinea	text(neighbors)	liberia
guinea	text(is:a:neighboring:country:of)	senegal
guinea	text(was:a:neighboring:country:of)	ivory_coast
spain	text(neighbors:with)	morocco
spain	text(was:a:neighbor:of)	gibraltar
spain	text(is:a:neighbor:of)	andorra
spain	text(is:a:neighboring:state:to)	france
spain	text(was:a:neighboring:state:to)	portugal
costa_rica	text(was:present:in)	central_america
costa_rica	text(is:present:in)	americas
costa_rica	text(borders:with)	panama
costa_rica	text(borders)	nicaragua
malta	text(is:still:in)	southern_europe
malta	text(was:still:in)	europe
portugal	text(was:currently:in)	southern_europe
portugal	text(is:currently:in)	europe
portugal	text(is:butted:against)	spain
romania	text(is:placed:in)	eastern_europe
romania	text(was:placed:in)	europe
romania	text(was:butted:against)	ukraine
romania	text(was:adjacent:to)	hungary
romania	text(is:adjacent:to)	moldova
romania	text(neighbors)	bulgaria
romania	text(is:a:neighboring:country:of)	serbia
san_marino	text(can:be:found:in)	southern_europe
san_marino	text(was:situated:in)	europe
san_marino	text(was:a:neighboring:country:of)	italy
mauritania	text(is:situated:in)	western_africa
mauritania	text(is:located:in)	africa
mauritania	text(neighbors:with)	algeria
mauritania	text(was:a:neighbor:of)	mali
mauritania	text(is:a:neighbor:of)	western_sahara
mauritania	text(is:a:neighboring:state:to)	senegal
trinidad_and_tobago	text(was:located:in)	caribbean
trinidad_and_tobago	text(can:be:found:in)	americas
bahrain	text(was:positioned:in)	western_asia
bahrain	text(is:positioned:in)	asia
myanmar	text(was:a:neighboring:state:to)	india
myanmar	text(borders:with)	bangladesh
myanmar	text(borders)	china
myanmar	text(is:butted:against)	laos
myanmar	text(was:butted:against)	thailand
iraq	text(was:adjacent:to)	turkey
iraq	text(is:adjacent:to)	saudi_arabia
iraq	text(neighbors)	iran
iraq	text(is:a:neighboring:country:of)	jordan
iraq	text(was:a:neighboring:country:of)	kuwait
iraq	text(neighbors:with)	syria
south_georgia	text(was:sited:in)	south_america
south_georgia	text(is:sited:in)	americas
iceland	text(was:localized:in)	northern_europe
iceland	text(is:localized:in)	europe
dr_congo	text(was:present:in)	middle_africa
dr_congo	text(is:present:in)	africa
dr_congo	text(was:a:neighbor:of)	uganda
dr_congo	text(is:a:neighbor:of)	tanzania
dr_congo	text(is:a:neighboring:state:to)	republic_of_the_congo
dr_congo	text(was:a:neighboring:state:to)	central_african_republic
dr_congo	text(borders:with)	angola
dr_congo	text(borders)	rwanda
dr_congo	text(is:butted:against)	south_sudan
dr_congo	text(was:butted:against)	zambia
dr_congo	text(was:adjacent:to)	burundi
seychelles	text(is:still:in)	eastern_africa
seychelles	text(was:still:in)	africa
kyrgyzstan	text(is:adjacent:to)	china
kyrgyzstan	text(neighbors)	kazakhstan
kyrgyzstan	text(is:a:neighboring:country:of)	tajikistan
kyrgyzstan	text(was:a:neighboring:country:of)	uzbekistan
botswana	text(was:currently:in)	southern_africa
botswana	text(is:currently:in)	africa
botswana	text(neighbors:with)	zimbabwe
botswana	text(was:a:neighbor:of)	namibia
botswana	text(is:a:neighbor:of)	zambia
botswana	text(is:a:neighboring:state:to)	south_africa
faroe_islands	text(is:placed:in)	northern_europe
faroe_islands	text(was:placed:in)	europe
jamaica	text(can:be:found:in)	caribbean
jamaica	text(was:situated:in)	americas
american_samoa	text(is:situated:in)	polynesia
american_samoa	text(is:located:in)	oceania
lesotho	text(was:located:in)	southern_africa
lesotho	text(can:be:found:in)	africa
lesotho	text(was:a:neighboring:state:to)	south_africa
sri_lanka	text(borders:with)	india
belgium	text(was:positioned:in)	western_europe
belgium	text(is:positioned:in)	europe
belgium	text(borders)	germany
belgium	text(is:butted:against)	luxembourg
belgium	text(was:butted:against)	france
belgium	text(was:adjacent:to)	netherlands
qatar	text(was:sited:in)	western_asia
qatar	text(is:sited:in)	asia
qatar	text(is:adjacent:to)	saudi_arabia
solomon_islands	text(was:localized:in)	melanesia
solomon_islands	text(is:localized:in)	oceania
syria	text(was:present:in)	western_asia
syria	text(is:present:in)	asia
syria	text(neighbors)	israel
syria	text(is:a:neighboring:country:of)	turkey
syria	text(was:a:neighboring:country:of)	jordan
syria	text(neighbors:with)	lebanon
syria	text(was:a:neighbor:of)	iraq
india	text(is:still:in)	southern_asia
india	text(was:still:in)	asia
india	text(is:a:neighbor:of)	afghanistan
india	text(is:a:neighboring:state:to)	bhutan
india	text(was:a:neighboring:state:to)	bangladesh
india	text(borders:with)	china
india	text(borders)	nepal
india	text(is:butted:against)	myanmar
india	text(was:butted:against)	pakistan
india	text(was:adjacent:to)	sri_lanka
morocco	text(is:adjacent:to)	algeria
morocco	text(neighbors)	spain
morocco	text(is:a:neighboring:country:of)	western_sahara
kenya	text(was:currently:in)	eastern_africa
kenya	text(is:currently:in)	africa
kenya	text(was:a:neighboring:country:of)	uganda
kenya	text(neighbors:with)	tanzania
kenya	text(was:a:neighbor:of)	somalia
kenya	text(is:a:neighbor:of)	south_sudan
kenya	text(is:a:neighboring:state:to)	ethiopia
south_sudan	text(is:placed:in)	middle_africa
south_sudan	text(was:placed:in)	africa
south_sudan	text(was:a:neighboring:state:to)	uganda
south_sudan	text(borders:with)	dr_congo
south_sudan	text(borders)	kenya
south_sudan	text(is:butted:against)	central_african_republic
south_sudan	text(was:butted:against)	sudan
south_sudan	text(was:adjacent:to)	ethiopia
ghana	text(is:adjacent:to)	burkina_faso
ghana	text(neighbors)	ivory_coast
ghana	text(is:a:neighboring:country:of)	togo
tajikistan	text(can:be:found:in)	central_asia
tajikistan	text(was:situated:in)	asia
tajikistan	text(was:a:neighboring:country:of)	china
tajikistan	text(neighbors:with)	kyrgyzstan
tajikistan	text(was:a:neighbor:of)	afghanistan
tajikistan	text(is:a:neighbor:of)	uzbekistan
marshall_islands	text(is:situated:in)	micronesia
marshall_islands	text(is:located:in)	oceania
cameroon	text(was:located:in)	middle_africa
cameroon	text(can:be:found:in)	africa
cameroon	text(is:a:neighboring:state:to)	chad
cameroon	text(was:a:neighboring:state:to)	republic_of_the_congo
cameroon	text(borders:with)	gabon
cameroon	text(borders)	equatorial_guinea
cameroon	text(is:butted:against)	central_african_republic
cameroon	text(was:butted:against)	nigeria
nauru	text(was:positioned:in)	micronesia
nauru	text(is:positioned:in)	oceania
thailand	text(was:adjacent:to)	cambodia
thailand	text(is:adjacent:to)	myanmar
thailand	text(neighbors)	laos
thailand	text(is:a:neighboring:country:of)	malaysia
sudan	text(was:a:neighboring:country:of)	chad
sudan	text(neighbors:with)	libya
sudan	text(was:a:neighbor:of)	south_sudan
sudan	text(is:a:neighbor:of)	eritrea
sudan	text(is:a:neighboring:state:to)	central_african_republic
sudan	text(was:a:neighboring:state:to)	egypt
sudan	text(borders:with)	ethiopia
chad	text(was:sited:in)	middle_africa
chad	text(is:sited:in)	africa
chad	text(borders)	libya
chad	text(is:butted:against)	niger
chad	text(was:butted:against)	south_sudan
chad	text(was:adjacent:to)	cameroon
chad	text(is:adjacent:to)	central_african_republic
chad	text(neighbors)	nigeria
vanuatu	text(was:localized:in)	melanesia
vanuatu	text(is:localized:in)	oceania
cape_verde	text(was:present:in)	western_africa
cape_verde	text(is:present:in)	africa
falkland_islands	text(is:still:in)	south_america
falkland_islands	text(was:still:in)	americas
liberia	text(was:currently:in)	western_africa
liberia	text(is:currently:in)	africa
liberia	text(is:a:neighboring:country:of)	ivory_coast
liberia	text(was:a:neighboring:country:of)	sierra_leone
liberia	text(neighbors:with)	guinea
cambodia	text(is:placed:in)	south-eastern_asia
cambodia	text(was:placed:in)	asia
cambodia	text(was:a:neighbor:of)	vietnam
cambodia	text(is:a:neighbor:of)	thailand
cambodia	text(is:a:neighboring:state:to)	laos
zimbabwe	text(was:a:neighboring:state:to)	zambia
zimbabwe	text(borders:with)	south_africa
zimbabwe	text(borders)	botswana
zimbabwe	text(is:butted:against)	mozambique
comoros	text(can:be:found:in)	eastern_africa
comoros	text(was:situated:in)	africa
guam	text(is:situated:in)	micronesia
guam	text(is:located:in)	oceania
bahamas	text(was:located:in)	caribbean
bahamas	text(can:be:found:in)	americas
lebanon	text(was:positioned:in)	western_asia
lebanon	text(is:positioned:in)	asia
lebanon	text(was:butted:against)	israel
lebanon	text(was:adjacent:to)	syria
sint_maarten	text(was:sited:in)	caribbean
sint_maarten	text(is:sited:in)	americas
sint_maarten	text(is:adjacent:to)	saint_martin
ethiopia	text(was:localized:in)	eastern_africa
ethiopia	text(is:localized:in)	africa
ethiopia	text(neighbors)	somalia
ethiopia	text(is:a:neighboring:country:of)	kenya
ethiopia	text(was:a:neighboring:country:of)	eritrea
ethiopia	text(neighbors:with)	south_sudan
ethiopia	text(was:a:neighbor:of)	djibouti
ethiopia	text(is:a:neighbor:of)	sudan
united_states_virgin_islands	text(was:present:in)	caribbean
united_states_virgin_islands	text(is:present:in)	americas
guinea-bissau	text(is:still:in)	western_africa
guinea-bissau	text(was:still:in)	africa
guinea-bissau	text(is:a:neighboring:state:to)	guinea
guinea-bissau	text(was:a:neighboring:state:to)	senegal
libya	text(was:currently:in)	northern_africa
libya	text(is:currently:in)	africa
libya	text(borders:with)	chad
libya	text(borders)	tunisia
libya	text(is:butted:against)	niger
libya	text(was:butted:against)	algeria
libya	text(was:adjacent:to)	egypt
libya	text(is:adjacent:to)	sudan
bhutan	text(is:placed:in)	southern_asia
bhutan	text(was:placed:in)	asia
bhutan	text(neighbors)	china
bhutan	text(is:a:neighboring:country:of)	india
macau	text(can:be:found:in)	eastern_asia
macau	text(was:situated:in)	asia
macau	text(was:a:neighboring:country:of)	china
french_polynesia	text(is:situated:in)	polynesia
french_polynesia	text(is:located:in)	oceania
somalia	text(was:located:in)	eastern_africa
somalia	text(can:be:found:in)	africa
somalia	text(neighbors:with)	djibouti
somalia	text(was:a:neighbor:of)	kenya
somalia	text(is:a:neighbor:of)	ethiopia
saint_barthélemy	text(was:positioned:in)	caribbean
saint_barthélemy	text(is:positioned:in)	americas
russia	text(was:sited:in)	eastern_europe
russia	text(is:sited:in)	europe
russia	text(is:a:neighboring:state:to)	ukraine
russia	text(was:a:neighboring:state:to)	belarus
russia	text(borders:with)	china
russia	text(borders)	kazakhstan
russia	text(is:butted:against)	norway
russia	text(was:butted:against)	poland
russia	text(was:adjacent:to)	azerbaijan
russia	text(is:adjacent:to)	lithuania
russia	text(neighbors)	estonia
russia	text(is:a:neighboring:country:of)	north_korea
russia	text(was:a:neighboring:country:of)	finland
russia	text(neighbors:with)	mongolia
russia	text(was:a:neighbor:of)	latvia
russia	text(is:a:neighbor:of)	georgia
new_zealand	text(was:localized:in)	australia_and_new_zealand
new_zealand	text(is:localized:in)	oceania
panama	text(was:present:in)	central_america
panama	text(is:present:in)	americas
panama	text(is:a:neighboring:state:to)	costa_rica
panama	text(was:a:neighboring:state:to)	colombia
papua_new_guinea	text(is:still:in)	melanesia
papua_new_guinea	text(was:still:in)	oceania
papua_new_guinea	text(borders:with)	indonesia
north_korea	text(borders)	china
north_korea	text(is:butted:against)	south_korea
north_korea	text(was:butted:against)	russia
latvia	text(was:currently:in)	northern_europe
latvia	text(is:currently:in)	europe
latvia	text(was:adjacent:to)	lithuania
latvia	text(is:adjacent:to)	belarus
latvia	text(neighbors)	russia
latvia	text(is:a:neighboring:country:of)	estonia
oman	text(is:placed:in)	western_asia
oman	text(was:placed:in)	asia
oman	text(was:a:neighboring:country:of)	saudi_arabia
oman	text(neighbors:with)	yemen
oman	text(was:a:neighbor:of)	united_arab_emirates
saint_pierre_and_miquelon	text(can:be:found:in)	northern_america
saint_pierre_and_miquelon	text(was:situated:in)	americas
martinique	text(is:situated:in)	caribbean
martinique	text(is:located:in)	americas
united_kingdom	text(was:located:in)	northern_europe
united_kingdom	text(can:be:found:in)	europe
united_kingdom	text(is:a:neighbor:of)	ireland
israel	text(was:positioned:in)	western_asia
israel	text(is:positioned:in)	asia
israel	text(is:a:neighboring:state:to)	lebanon
israel	text(was:a:neighboring:state:to)	egypt
israel	text(borders:with)	jordan
israel	text(borders)	syria
jersey	text(was:sited:in)	northern_europe
jersey	text(is:sited:in)	europe
pitcairn_islands	text(was:localized:in)	polynesia
pitcairn_islands	text(is:localized:in)	oceania
togo	text(was:present:in)	western_africa
togo	text(is:present:in)	africa
togo	text(is:butted:against)	burkina_faso
togo	text(was:butted:against)	ghana
togo	text(was:adjacent:to)	benin
kiribati	text(is:still:in)	micronesia
kiribati	text(was:still:in)	oceania
iran	text(was:currently:in)	southern_asia
iran	text(is:currently:in)	asia
iran	text(is:adjacent:to)	afghanistan
iran	text(neighbors)	turkmenistan
iran	text(is:a:neighboring:country:of)	turkey
iran	text(was:a:neighboring:country:of)	armenia
iran	text(neighbors:with)	azerbaijan
iran	text(was:a:neighbor:of)	pakistan
iran	text(is:a:neighbor:of)	iraq
saint_martin	text(is:placed:in)	caribbean
saint_martin	text(was:placed:in)	americas
saint_martin	text(is:a:neighboring:state:to)	sint_maarten
dominican_republic	text(can:be:found:in)	caribbean
dominican_republic	text(was:situated:in)	americas
dominican_republic	text(was:a:neighboring:state:to)	haiti
denmark	text(borders:with)	germany
bermuda	text(is:situated:in)	northern_america
bermuda	text(is:located:in)	americas
chile	text(borders)	argentina
chile	text(is:butted:against)	bolivia
chile	text(was:butted:against)	peru
kosovo	text(was:located:in)	eastern_europe
kosovo	text(can:be:found:in)	europe
kosovo	text(was:adjacent:to)	serbia
kosovo	text(is:adjacent:to)	albania
kosovo	text(neighbors)	macedonia
kosovo	text(is:a:neighboring:country:of)	montenegro
saint_kitts_and_nevis	text(was:positioned:in)	caribbean
saint_kitts_and_nevis	text(is:positioned:in)	americas
eritrea	text(was:a:neighboring:country:of)	djibouti
eritrea	text(neighbors:with)	sudan
eritrea	text(was:a:neighbor:of)	ethiopia
equatorial_guinea	text(was:sited:in)	middle_africa
equatorial_guinea	text(is:sited:in)	africa
equatorial_guinea	text(is:a:neighbor:of)	gabon
equatorial_guinea	text(is:a:neighboring:state:to)	cameroon
niger	text(was:localized:in)	western_africa
niger	text(is:localized:in)	africa
niger	text(was:a:neighboring:state:to)	chad
niger	text(borders:with)	libya
niger	text(borders)	burkina_faso
niger	text(is:butted:against)	benin
niger	text(was:butted:against)	mali
niger	text(was:adjacent:to)	algeria
niger	text(is:adjacent:to)	nigeria
anguilla	text(was:present:in)	caribbean
anguilla	text(is:present:in)	americas
rwanda	text(is:still:in)	eastern_africa
rwanda	text(was:still:in)	africa
rwanda	text(neighbors)	burundi
rwanda	text(is:a:neighboring:country:of)	tanzania
rwanda	text(was:a:neighboring:country:of)	uganda
rwanda	text(neighbors:with)	dr_congo
united_arab_emirates	text(was:currently:in)	western_asia
united_arab_emirates	text(is:currently:in)	asia
united_arab_emirates	text(was:a:neighbor:of)	oman
united_arab_emirates	text(is:a:neighbor:of)	saudi_arabia
estonia	text(is:placed:in)	northern_europe
estonia	text(was:placed:in)	europe
estonia	text(is:a:neighboring:state:to)	latvia
estonia	text(was:a:neighboring:state:to)	russia
greece	text(can:be:found:in)	southern_europe
greece	text(was:situated:in)	europe
greece	text(borders:with)	bulgaria
greece	text(borders)	albania
greece	text(is:butted:against)	macedonia
greece	text(was:butted:against)	turkey
senegal	text(is:situated:in)	western_africa
senegal	text(is:located:in)	africa
senegal	text(was:adjacent:to)	guinea-bissau
senegal	text(is:adjacent:to)	mauritania
senegal	text(neighbors)	mali
senegal	text(is:a:neighboring:country:of)	gambia
senegal	text(was:a:neighboring:country:of)	guinea
guadeloupe	text(was:located:in)	caribbean
guadeloupe	text(can:be:found:in)	americas
monaco	text(neighbors:with)	france
djibouti	text(was:a:neighbor:of)	eritrea
