text(Bolivia)	neighborOf	text(Perú)
text(Colombia)	locatedIn	text(South:America)
text(哥伦比亚)	locatedIn	text(Amerika)
text(Colombia)	neighborOf	text(الإكوادور)
text(कोलम्बिया)	neighborOf	text(Brazil)
text(كولومبيا)	neighborOf	text(Panama)
text(Colombia)	neighborOf	text(Venezuela)
text(Colombia)	neighborOf	text(بيرو)
text(فيجي)	locatedIn	text(Melanesia)
text(Fiyi)	locatedIn	text(ओशिआनिया)
text(Republic:of:the:Congo)	locatedIn	text(中部非洲)
text(कांगो:गणराज्य)	neighborOf	text(Gabon)
text(República:del:Congo)	neighborOf	text(刚果民主共和国)
text(جمهورية:الكونغو)	neighborOf	text(Angola)
text(剛果共和國)	neighborOf	text(Cameroon)
text(Congo-Brazzaville)	neighborOf	text(中非共和國)
text(सउदी:अरब)	locatedIn	text(Asia:Occidental)
text(Saudi:Arabia)	neighborOf	text(卡塔尔)
text(Saoedi-Arabië)	neighborOf	text(संयुक्त:अरब:अमीरात)
text(Arabia:Saudí)	neighborOf	text(जॉर्डन)
text(沙特阿拉伯)	neighborOf	text(اليمن)
text(السعودية)	neighborOf	text(ओमान)
text(सउदी:अरब)	neighborOf	text(科威特)
text(Saudi:Arabia)	neighborOf	text(Irak)
text(El:Salvador)	locatedIn	text(केंद्रीय:अमेरिका)
text(अल:साल्वाडोर)	locatedIn	text(América)
text(السلفادور)	neighborOf	text(Guatemala)
text(薩爾瓦多)	neighborOf	text(हॉण्डुरस)
text(مدغشقر)	locatedIn	text(شرق:إفريقيا)
text(馬達加斯加)	locatedIn	text(非洲)
text(أستراليا)	locatedIn	text(nan)
text(ऑस्ट्रेलिया)	locatedIn	text(Oceania)
text(Namibia)	locatedIn	text(Zuidelijk:Afrika)
text(ناميبيا)	locatedIn	text(إفريقيا)
text(नामीबिया)	neighborOf	text(贊比亞)
text(Namibië)	neighborOf	text(अंगोला)
text(纳米比亚)	neighborOf	text(Sudáfrica)
text(Namibia)	neighborOf	text(Botswana)
text(توفالو)	locatedIn	text(Polinesia)
text(Tuvalu)	locatedIn	text(Oceanië)
text(nan)	locatedIn	text(उत्तरी:यूरोप)
text(Svalbard:y:Jan:Mayen)	locatedIn	text(यूरोप)
text(Isle:of:Man)	locatedIn	text(Noord-Europa)
text(Isla:de:Man)	locatedIn	text(Europe)
text(गयाना)	locatedIn	text(أمريكا:الجنوبية)
text(圭亚那)	neighborOf	text(巴西)
text(Guyana)	neighborOf	text(सूरीनाम)
text(غيانا)	neighborOf	text(فنزويلا)
text(Vaticaanstad)	locatedIn	text(南欧)
text(Ciudad:del:Vaticano)	locatedIn	text(Europa)
text(الفاتيكان)	neighborOf	text(Italy)
text(英屬印度洋領地)	locatedIn	text(Oost-Afrika)
text(Brits:Indische:Oceaanterritorium)	locatedIn	text(Africa)
text(نيجيريا)	locatedIn	text(West:Africa)
text(Nigeria)	locatedIn	text(África)
text(Nigeria)	neighborOf	text(Chad)
text(Nigeria)	neighborOf	text(Niger)
text(नाइजीरिया)	neighborOf	text(Camerún)
text(奈及利亞)	neighborOf	text(Benin)
text(जर्मनी)	locatedIn	text(पश्चिमी:यूरोप)
text(Duitsland)	neighborOf	text(डेनमार्क)
text(Alemania)	neighborOf	text(Nederland)
text(Germany)	neighborOf	text(Polonia)
text(ألمانيا)	neighborOf	text(लक्ज़मबर्ग)
text(德國)	neighborOf	text(比利時)
text(जर्मनी)	neighborOf	text(Suiza)
text(Duitsland)	neighborOf	text(Austria)
text(Alemania)	neighborOf	text(France)
text(Germany)	neighborOf	text(Czech:Republic)
text(Burkina:Faso)	locatedIn	text(西非)
text(Burkina:Faso)	neighborOf	text(टोगो)
text(بوركينا:فاسو)	neighborOf	text(Benín)
text(Burkina:Faso)	neighborOf	text(Niger)
text(बुर्किना:फासो)	neighborOf	text(घाना)
text(布吉納法索)	neighborOf	text(Mali)
text(Burkina:Faso)	neighborOf	text(科特迪瓦)
text(तंज़ानिया)	locatedIn	text(东部非洲)
text(坦桑尼亞)	neighborOf	text(Uganda)
text(Tanzania)	neighborOf	text(Mozambique)
text(تنزانيا)	neighborOf	text(جمهورية:الكونغو:الديمقراطية)
text(Tanzania)	neighborOf	text(Kenia)
text(Tanzania)	neighborOf	text(Rwanda)
text(तंज़ानिया)	neighborOf	text(Zambia)
text(坦桑尼亞)	neighborOf	text(Malawi)
text(Tanzania)	neighborOf	text(بوروندي)
text(Islas:Marianas:del:Norte)	locatedIn	text(密克羅尼西亞群島)
text(جزر:ماريانا:الشمالية)	locatedIn	text(大洋洲)
text(Belize)	locatedIn	text(Central:America)
text(बेलीज़)	locatedIn	text(Americas)
text(Belice)	neighborOf	text(危地马拉)
text(بليز)	neighborOf	text(المكسيك)
text(Noruega)	locatedIn	text(Europa:del:Norte)
text(नॉर्वे)	neighborOf	text(Zweden)
text(النرويج)	neighborOf	text(芬蘭)
text(Noorwegen)	neighborOf	text(俄罗斯)
text(Cocoseilanden)	locatedIn	text(nan)
text(Cocos:(Keeling):Islands)	locatedIn	text(أوقيانوسيا)
text(Laos)	locatedIn	text(Zuidoost-Azië)
text(लाओस)	locatedIn	text(亞洲)
text(Laos)	neighborOf	text(People's:Republic:of:China)
text(لاوس)	neighborOf	text(كمبوديا)
text(老撾)	neighborOf	text(Myanmar)
text(Laos)	neighborOf	text(越南)
text(Laos)	neighborOf	text(تايلاند)
text(सहरावी:अरब:जनतांत्रिक:गणराज्य)	locatedIn	text(North:Africa)
text(撒拉威阿拉伯民主共和國)	locatedIn	text(Afrika)
text(Sahrawi:Arabische:Democratische:Republiek)	neighborOf	text(Algeria)
text(الجمهورية:العربية:الصحراوية:الديمقراطية)	neighborOf	text(Mauritania)
text(Sahrawi:Arab:Democratic:Republic)	neighborOf	text(Marokko)
text(Suriname)	locatedIn	text(南美洲)
text(Surinam)	locatedIn	text(أمريكتان)
text(蘇利南)	neighborOf	text(Brazilië)
text(سورينام)	neighborOf	text(Frans-Guyana)
text(Suriname)	neighborOf	text(Guyana)
text(聖誕島)	locatedIn	text(Australië:en:Nieuw-Zeeland)
text(Christmaseiland)	locatedIn	text(Oceanía)
text(साओ:तोमे:और:प्रिन्सिपी)	locatedIn	text(Centraal-Afrika)
text(Santo:Tomé:y:Príncipe)	locatedIn	text(अफ्रीका)
text(مصر)	locatedIn	text(उत्तर:अफ़्रीका)
text(Egypt)	neighborOf	text(利比亞)
text(मिस्र)	neighborOf	text(以色列)
text(Egipto)	neighborOf	text(苏丹)
text(بلغاريا)	locatedIn	text(东欧)
text(保加利亚)	neighborOf	text(北马其顿)
text(Bulgaria)	neighborOf	text(土耳其)
text(Bulgaria)	neighborOf	text(اليونان)
text(Bulgarije)	neighborOf	text(صربيا)
text(बुल्गारिया)	neighborOf	text(羅馬尼亞)
text(几内亚)	locatedIn	text(África:Occidental)
text(Guinea)	locatedIn	text(非洲)
text(غينيا)	neighborOf	text(غينيا:بيساو)
text(Guinea)	neighborOf	text(Sierra:Leona)
text(गिनी)	neighborOf	text(مالي)
text(Guinee)	neighborOf	text(लाइबेरिया)
text(几内亚)	neighborOf	text(Senegal)
text(Guinea)	neighborOf	text(Ivoorkust)
text(स्पेन)	locatedIn	text(أوروبا:الجنوبية)
text(西班牙)	neighborOf	text(Marruecos)
text(Spain)	neighborOf	text(जिब्राल्टर)
text(Spanje)	neighborOf	text(Andorra)
text(إسبانيا)	neighborOf	text(Francia)
text(España)	neighborOf	text(البرتغال)
text(كوستاريكا)	locatedIn	text(أمريكا:الوسطى)
text(Costa:Rica)	locatedIn	text(美洲)
text(哥斯达黎加)	neighborOf	text(بنما)
text(Costa:Rica)	neighborOf	text(نيكاراغوا)
text(माल्टा)	locatedIn	text(दक्षिणी:यूरोप)
text(Malta)	locatedIn	text(أوروبا)
text(Portugal)	locatedIn	text(Southern:Europe)
text(Portugal)	locatedIn	text(欧洲)
text(Portugal)	neighborOf	text(स्पेन)
text(Roemenië)	locatedIn	text(أوروبا:الشرقية)
text(رومانيا)	locatedIn	text(Europa)
text(रोमानिया)	neighborOf	text(युक्रेन)
text(Rumania)	neighborOf	text(匈牙利)
text(Romania)	neighborOf	text(मोल्डोवा)
text(羅馬尼亞)	neighborOf	text(بلغاريا)
text(Roemenië)	neighborOf	text(Serbia)
text(سان:مارينو)	locatedIn	text(Zuid-Europa)
text(圣马力诺)	locatedIn	text(यूरोप)
text(San:Marino)	neighborOf	text(إيطاليا)
text(موريتانيا)	locatedIn	text(West-Afrika)
text(मॉरीतानिया)	locatedIn	text(إفريقيا)
text(Mauritanië)	neighborOf	text(阿爾及利亞)
text(毛里塔尼亞)	neighborOf	text(Mali)
text(Mauritania)	neighborOf	text(República:Árabe:Saharaui:Democrática)
text(Mauritania)	neighborOf	text(Senegal)
text(Trinidad:y:Tobago)	locatedIn	text(Caribbean)
text(Trinidad:en:Tobago)	locatedIn	text(महाअमेरिका)
text(Baréin)	locatedIn	text(西亚)
text(Bahrain)	locatedIn	text(آسيا)
text(म्यान्मार)	locatedIn	text(东南亚)
text(Myanmar)	neighborOf	text(印度)
text(ميانمار)	neighborOf	text(Bangladesh)
text(緬甸)	neighborOf	text(中华人民共和国)
text(Birmania)	neighborOf	text(लाओस)
text(Myanmar)	neighborOf	text(Thailand)
text(العراق)	locatedIn	text(West:Asia)
text(इराक)	neighborOf	text(تركيا)
text(Irak)	neighborOf	text(Saoedi-Arabië)
text(伊拉克)	neighborOf	text(Iran)
text(Iraq)	neighborOf	text(Jordan)
text(Irak)	neighborOf	text(Kuwait)
text(العراق)	neighborOf	text(Syria)
text(南乔治亚和南桑威奇群岛)	locatedIn	text(América:del:Sur)
text(Zuid-Georgia:en:de:Zuidelijke:Sandwicheilanden)	locatedIn	text(Amerika)
text(آيسلندا)	locatedIn	text(北歐)
text(Islandia)	locatedIn	text(Europe)
text(कांगो:लोकतान्त्रिक:गणराज्य)	locatedIn	text(África:Central)
text(República:Democrática:del:Congo)	locatedIn	text(Africa)
text(Congo-Kinshasa)	neighborOf	text(Uganda)
text(Democratic:Republic:of:the:Congo)	neighborOf	text(تنزانيا)
text(刚果民主共和国)	neighborOf	text(Republic:of:the:Congo)
text(جمهورية:الكونغو:الديمقراطية)	neighborOf	text(جمهورية:إفريقيا:الوسطى)
text(कांगो:लोकतान्त्रिक:गणराज्य)	neighborOf	text(Angola)
text(República:Democrática:del:Congo)	neighborOf	text(रवाण्डा)
text(Congo-Kinshasa)	neighborOf	text(Sudán:del:Sur)
text(Democratic:Republic:of:the:Congo)	neighborOf	text(Zambia)
text(刚果民主共和国)	neighborOf	text(蒲隆地)
text(Seychellen)	locatedIn	text(África:Oriental)
text(Seychelles)	locatedIn	text(África)
text(Kirgizië)	locatedIn	text(मध्य:एशिया)
text(Kirguistán)	neighborOf	text(الصين)
text(吉尔吉斯斯坦)	neighborOf	text(Kazajistán)
text(قرغيزستان)	neighborOf	text(Tajikistan)
text(Kyrgyzstan)	neighborOf	text(أوزبكستان)
text(波札那)	locatedIn	text(Southern:Africa)
text(Botsuana)	locatedIn	text(Afrika)
text(Botswana)	neighborOf	text(ज़िम्बाब्वे)
text(बोत्सवाना)	neighborOf	text(Namibia)
text(بوتسوانا)	neighborOf	text(زامبيا)
text(Botswana)	neighborOf	text(جنوب:إفريقيا)
text(جزر:فارو)	locatedIn	text(أوروبا:الشمالية)
text(Faeröer)	locatedIn	text(Europa)
text(Jamaica)	locatedIn	text(Caraïben)
text(Jamaica)	locatedIn	text(América)
text(ساموا:الأمريكية)	locatedIn	text(Polynesia)
text(Amerikaans-Samoa)	locatedIn	text(ओशिआनिया)
text(लेसोथो)	locatedIn	text(दक्षिणी:अफ्रीका)
text(Lesotho)	locatedIn	text(अफ्रीका)
text(ليسوتو)	neighborOf	text(南非)
text(سريلانكا)	locatedIn	text(جنوب:آسيا)
text(श्रीलंका)	neighborOf	text(India)
text(बेल्जियम)	locatedIn	text(West-Europa)
text(Bélgica)	locatedIn	text(أوروبا)
text(بلجيكا)	neighborOf	text(ألمانيا)
text(België)	neighborOf	text(卢森堡)
text(Belgium)	neighborOf	text(فرنسا)
text(比利時)	neighborOf	text(नीदरलैण्ड)
text(Qatar)	locatedIn	text(غرب:آسيا)
text(Catar)	locatedIn	text(एशिया)
text(क़तर)	neighborOf	text(Arabia:Saudí)
text(جزر:سليمان)	locatedIn	text(ميلانيزيا)
text(Solomon:Islands)	locatedIn	text(Oceania)
text(敘利亞)	locatedIn	text(पश्चिमी:एशिया)
text(سوريا)	locatedIn	text(Azië)
text(सीरिया)	neighborOf	text(Israel)
text(Siria)	neighborOf	text(Turquía)
text(Syrië)	neighborOf	text(Jordania)
text(Syria)	neighborOf	text(黎巴嫩)
text(敘利亞)	neighborOf	text(इराक)
text(India)	locatedIn	text(दक्षिण:एशिया)
text(الهند)	locatedIn	text(Asia)
text(India)	neighborOf	text(अफ़्ग़ानिस्तान)
text(भारत)	neighborOf	text(Bhutan)
text(印度)	neighborOf	text(बांग्लादेश)
text(India)	neighborOf	text(República:Popular:China)
text(India)	neighborOf	text(尼泊爾)
text(الهند)	neighborOf	text(म्यान्मार)
text(India)	neighborOf	text(Pakistán)
text(भारत)	neighborOf	text(Sri:Lanka)
text(Morocco)	locatedIn	text(Norte:de:África)
text(المغرب)	neighborOf	text(Argelia)
text(मोरक्को)	neighborOf	text(西班牙)
text(摩洛哥)	neighborOf	text(सहरावी:अरब:जनतांत्रिक:गणराज्य)
text(Kenia)	locatedIn	text(पूर्वी:अफ्रीका)
text(Kenya)	locatedIn	text(非洲)
text(कीनिया)	neighborOf	text(أوغندا)
text(肯尼亚)	neighborOf	text(Tanzania)
text(كينيا)	neighborOf	text(الصومال)
text(Kenia)	neighborOf	text(南蘇丹)
text(Kenia)	neighborOf	text(埃塞俄比亚)
text(Zuid-Soedan)	locatedIn	text(وسط:إفريقيا)
text(جنوب:السودان)	locatedIn	text(إفريقيا)
text(South:Sudan)	neighborOf	text(Oeganda)
text(दक्षिण:सूडान)	neighborOf	text(جمهورية:الكونغو:الديمقراطية)
text(Sudán:del:Sur)	neighborOf	text(Kenya)
text(南蘇丹)	neighborOf	text(Central:African:Republic)
text(Zuid-Soedan)	neighborOf	text(Soedan)
text(جنوب:السودان)	neighborOf	text(इथियोपिया)
text(Ghana)	locatedIn	text(غرب:إفريقيا)
text(Ghana)	neighborOf	text(Burkina:Faso)
text(迦納)	neighborOf	text(Costa:de:Marfil)
text(غانا)	neighborOf	text(توغو)
text(Tadzjikistan)	locatedIn	text(Asia:Central)
text(طاجيكستان)	locatedIn	text(Asia)
text(ताजीकिस्तान)	neighborOf	text(चीनी:जनवादी:गणराज्य)
text(Tayikistán)	neighborOf	text(किर्गिज़स्तान)
text(塔吉克斯坦)	neighborOf	text(Afghanistan)
text(Tajikistan)	neighborOf	text(乌兹别克斯坦)
text(جزر:مارشال)	locatedIn	text(Micronesia)
text(Marshalleilanden)	locatedIn	text(Oceanië)
text(कैमरुन)	locatedIn	text(Central:Africa)
text(喀麦隆)	locatedIn	text(Africa)
text(الكاميرون)	neighborOf	text(تشاد)
text(Kameroen)	neighborOf	text(कांगो:गणराज्य)
text(Cameroon)	neighborOf	text(Gabón)
text(Camerún)	neighborOf	text(赤道几内亚)
text(कैमरुन)	neighborOf	text(Centraal-Afrikaanse:Republiek)
text(喀麦隆)	neighborOf	text(نيجيريا)
text(ناورو)	locatedIn	text(Micronesia)
text(Nauru)	locatedIn	text(大洋洲)
text(थाईलैंड)	locatedIn	text(Southeast:Asia)
text(泰國)	neighborOf	text(柬埔寨)
text(Tailandia)	neighborOf	text(Myanmar)
text(Thailand)	neighborOf	text(Laos)
text(تايلاند)	neighborOf	text(मलेशिया)
text(السودان)	locatedIn	text(شمال:إفريقيا)
text(Sudan)	neighborOf	text(乍得)
text(Sudán)	neighborOf	text(Libya)
text(सूडान)	neighborOf	text(South:Sudan)
text(苏丹)	neighborOf	text(إرتريا)
text(Soedan)	neighborOf	text(República:Centroafricana)
text(السودان)	neighborOf	text(Egypte)
text(Sudan)	neighborOf	text(Ethiopië)
text(चाड)	locatedIn	text(मध्य:अफ्रीका)
text(Chad)	locatedIn	text(África)
text(Tsjaad)	neighborOf	text(Libia)
text(Chad)	neighborOf	text(尼日尔)
text(تشاد)	neighborOf	text(दक्षिण:सूडान)
text(乍得)	neighborOf	text(الكاميرون)
text(चाड)	neighborOf	text(मध्य:अफ़्रीकी:गणराज्य)
text(Chad)	neighborOf	text(Nigeria)
text(فانواتو)	locatedIn	text(मॅलानिशिया)
text(वानूआटू)	locatedIn	text(أوقيانوسيا)
text(Cape:Verde)	locatedIn	text(पश्चिमी:अफ्रीका)
text(Kaapverdië)	locatedIn	text(Afrika)
text(फ़ॉकलैंड:द्वीपसमूह)	locatedIn	text(दक्षिण:अमेरिका)
text(جزر:فوكلاند)	locatedIn	text(Americas)
text(利比里亞)	locatedIn	text(West:Africa)
text(ليبيريا)	locatedIn	text(अफ्रीका)
text(Liberia)	neighborOf	text(Ivory:Coast)
text(Liberia)	neighborOf	text(塞拉利昂)
text(Liberia)	neighborOf	text(غينيا)
text(Cambodia)	locatedIn	text(جنوب:شرق:آسيا)
text(Camboya)	locatedIn	text(亞洲)
text(कम्बोडिया)	neighborOf	text(فيتنام)
text(Cambodja)	neighborOf	text(Thailand)
text(كمبوديا)	neighborOf	text(لاوس)
text(Zimbabwe)	locatedIn	text(East:Africa)
text(Zimbabwe)	neighborOf	text(ज़ाम्बिया)
text(Zimbabue)	neighborOf	text(दक्षिण:अफ़्रीका)
text(زيمبابوي)	neighborOf	text(波札那)
text(津巴布韦)	neighborOf	text(मोज़ाम्बीक)
text(Comoras)	locatedIn	text(شرق:إفريقيا)
text(Comoros)	locatedIn	text(非洲)
text(غوام)	locatedIn	text(ميكرونيسيا)
text(गुआम)	locatedIn	text(Oceanía)
text(巴哈馬)	locatedIn	text(Caribe)
text(बहामास)	locatedIn	text(أمريكتان)
text(लेबनॉन)	locatedIn	text(Zuidwest-Azië)
text(Libanon)	locatedIn	text(آسيا)
text(Líbano)	neighborOf	text(Israel)
text(Lebanon)	neighborOf	text(سوريا)
text(Saint:Martin)	locatedIn	text(الكاريبي)
text(圣马丁岛)	locatedIn	text(美洲)
text(سانت:مارتن)	neighborOf	text(法屬聖馬丁)
text(Ethiopia)	locatedIn	text(Oost-Afrika)
