text(贊比亞)	text(is:adjacent:to)	text(جمهورية:الكونغو:الديمقراطية)
text(Zambia)	text(neighbors)	text(Angola)
text(Zambia)	text(is:a:neighboring:country:of)	text(Botswana)
text(زامبيا)	text(was:a:neighboring:country:of)	text(Zimbabwe)
text(Zambia)	text(neighbors:with)	text(Namibië)
text(ज़ाम्बिया)	text(was:a:neighbor:of)	text(Malaui)
text(قبرص)	text(is:localized:in)	text(东欧)
text(Chipre)	text(was:present:in)	text(欧洲)
text(Cyprus)	text(is:a:neighbor:of)	text(Verenigd:Koninkrijk)
text(Reino:Unido)	text(is:present:in)	text(Europa:del:Norte)
text(United:Kingdom)	text(is:still:in)	text(Europa)
text(यूनाइटेड:किंगडम)	text(is:a:neighboring:state:to)	text(المملكة:المتحدة)
text(Burundi)	text(was:still:in)	text(Oost-Afrika)
text(蒲隆地)	text(was:currently:in)	text(非洲)
text(Burundi)	text(was:a:neighboring:state:to)	text(कांगो:लोकतान्त्रिक:गणराज्य)
text(बुरुण्डी)	text(borders:with)	text(卢旺达)
text(بوروندي)	text(borders)	text(Tanzania)
text(جمهورية:إفريقيا:الوسطى)	text(is:currently:in)	text(Central:Africa)
text(República:Centroafricana)	text(is:placed:in)	text(Africa)
text(Centraal-Afrikaanse:Republiek)	text(is:butted:against)	text(乍得)
text(मध्य:अफ़्रीकी:गणराज्य)	text(was:butted:against)	text(Congo-Brazzaville)
text(中非共和國)	text(was:adjacent:to)	text(Congo-Kinshasa)
text(Central:African:Republic)	text(is:adjacent:to)	text(South:Sudan)
text(جمهورية:إفريقيا:الوسطى)	text(neighbors)	text(الكاميرون)
text(República:Centroafricana)	text(is:a:neighboring:country:of)	text(Soedan)
text(Tonga)	text(was:placed:in)	text(Polynesië)
text(Tonga)	text(can:be:found:in)	text(Oceanía)
text(Ivoorkust)	text(was:situated:in)	text(África:Occidental)
text(ساحل:العاج)	text(is:situated:in)	text(Afrika)
text(Ivory:Coast)	text(was:a:neighboring:country:of)	text(Burkina:Faso)
text(Costa:de:Marfil)	text(neighbors:with)	text(غانا)
text(कोत:दिव्वार)	text(was:a:neighbor:of)	text(Liberia)
text(科特迪瓦)	text(is:a:neighbor:of)	text(Mali)
text(Ivoorkust)	text(is:a:neighboring:state:to)	text(Guinea)
text(Sierra:Leone)	text(is:located:in)	text(غرب:إفريقيا)
text(Sierra:Leone)	text(was:a:neighboring:state:to)	text(लाइबेरिया)
text(塞拉利昂)	text(borders:with)	text(غينيا)
text(Mayotte)	text(was:located:in)	text(पूर्वी:अफ्रीका)
text(मेयोट)	text(can:be:found:in)	text(África)
text(Polonia)	text(was:positioned:in)	text(Eastern:Europe)
text(पोलैंड)	text(borders)	text(जर्मनी)
text(Polen)	text(is:butted:against)	text(Ukraine)
text(波蘭)	text(was:butted:against)	text(स्लोवाकिया)
text(Poland)	text(was:adjacent:to)	text(Wit-Rusland)
text(بولندا)	text(is:adjacent:to)	text(रूस)
text(Polonia)	text(neighbors)	text(Lituania)
text(पोलैंड)	text(is:a:neighboring:country:of)	text(Tsjechië)
text(कज़ाख़िस्तान)	text(is:positioned:in)	text(آسيا:الوسطى)
text(Kazajistán)	text(was:sited:in)	text(Asia)
text(Kazachstan)	text(was:a:neighboring:country:of)	text(تركمانستان)
text(哈萨克斯坦)	text(neighbors:with)	text(الصين)
text(كازاخستان)	text(was:a:neighbor:of)	text(Kyrgyzstan)
text(Kazakhstan)	text(is:a:neighbor:of)	text(Uzbekistán)
text(कज़ाख़िस्तान)	text(is:a:neighboring:state:to)	text(روسيا)
text(उज़्बेकिस्तान)	text(is:sited:in)	text(Central:Asia)
text(乌兹别克斯坦)	text(was:localized:in)	text(Azië)
text(Uzbekistan)	text(was:a:neighboring:state:to)	text(أفغانستان)
text(أوزبكستان)	text(borders:with)	text(तुर्कमेनिस्तान)
text(Oezbekistan)	text(borders)	text(Kazajistán)
text(Uzbekistán)	text(is:butted:against)	text(قرغيزستان)
text(उज़्बेकिस्तान)	text(was:butted:against)	text(طاجيكستان)
text(Turks:and:Caicos:Islands)	text(is:localized:in)	text(Caraïben)
text(特克斯和凯科斯群岛)	text(was:present:in)	text(América)
text(नया:कैलेडोनिया)	text(is:present:in)	text(ميلانيزيا)
text(新喀里多尼亞)	text(is:still:in)	text(大洋洲)
text(巴基斯坦)	text(was:still:in)	text(南亚)
text(باكستان)	text(was:adjacent:to)	text(People's:Republic:of:China)
text(पाकिस्तान)	text(is:adjacent:to)	text(Afghanistan)
text(Pakistan)	text(neighbors)	text(伊朗)
text(Pakistan)	text(is:a:neighboring:country:of)	text(الهند)
text(Argentina)	text(was:currently:in)	text(South:America)
text(阿根廷)	text(is:currently:in)	text(أمريكتان)
text(Argentinië)	text(was:a:neighboring:country:of)	text(Bolivia)
text(अर्जेण्टीना)	text(neighbors:with)	text(चिली)
text(الأرجنتين)	text(was:a:neighbor:of)	text(ब्राज़ील)
text(Argentina)	text(is:a:neighbor:of)	text(पैराग्वे)
text(Argentina)	text(is:a:neighboring:state:to)	text(Uruguay)
text(Cuba)	text(is:placed:in)	text(कैरिबिया)
text(كوبا)	text(was:placed:in)	text(Americas)
text(सर्बिया)	text(can:be:found:in)	text(أوروبا:الجنوبية)
text(صربيا)	text(was:a:neighboring:state:to)	text(Macedonia:del:Norte)
text(Serbia)	text(borders:with)	text(蒙特內哥羅)
text(塞爾維亞)	text(borders)	text(Kosovo)
text(Servië)	text(is:butted:against)	text(Bosnië:en:Herzegovina)
text(Serbia)	text(was:butted:against)	text(كرواتيا)
text(सर्बिया)	text(was:adjacent:to)	text(المجر)
text(صربيا)	text(is:adjacent:to)	text(बुल्गारिया)
text(Serbia)	text(neighbors)	text(羅馬尼亞)
text(República:Checa)	text(was:situated:in)	text(पूर्वी:यूरोप)
text(捷克)	text(is:situated:in)	text(यूरोप)
text(Czech:Republic)	text(is:a:neighboring:country:of)	text(Germany)
text(चेक:गणराज्य)	text(was:a:neighboring:country:of)	text(Austria)
text(جمهورية:التشيك)	text(neighbors:with)	text(Polen)
text(Tsjechië)	text(was:a:neighbor:of)	text(Eslovaquia)
text(Nicaragua)	text(is:located:in)	text(Central:America)
text(Nicaragua)	text(is:a:neighbor:of)	text(Honduras)
text(尼加拉瓜)	text(is:a:neighboring:state:to)	text(Costa:Rica)
text(वियतनाम)	text(was:located:in)	text(جنوب:شرق:آسيا)
text(فيتنام)	text(can:be:found:in)	text(Asia)
text(Vietnam)	text(was:a:neighboring:state:to)	text(Camboya)
text(越南)	text(borders:with)	text(لاوس)
text(Vietnam)	text(borders)	text(Volksrepubliek:China)
text(Niue)	text(was:positioned:in)	text(Polinesia)
text(紐埃)	text(is:positioned:in)	text(Oceanië)
text(Canadá)	text(was:sited:in)	text(أمريكا:الشمالية)
text(加拿大)	text(is:sited:in)	text(美洲)
text(कनाडा)	text(is:butted:against)	text(Estados:Unidos)
text(Slovakia)	text(was:localized:in)	text(Europa:Central)
text(斯洛伐克)	text(was:butted:against)	text(युक्रेन)
text(سلوفاكيا)	text(was:adjacent:to)	text(波蘭)
text(Slowakije)	text(is:adjacent:to)	text(奧地利)
text(स्लोवाकिया)	text(neighbors)	text(Hungary)
text(Eslovaquia)	text(is:a:neighboring:country:of)	text(República:Checa)
text(موزمبيق)	text(is:localized:in)	text(东部非洲)
text(मोज़ाम्बीक)	text(was:a:neighboring:country:of)	text(坦桑尼亞)
text(莫桑比克)	text(neighbors:with)	text(Esuatini)
text(Mozambique)	text(was:a:neighbor:of)	text(ज़िम्बाब्वे)
text(Mozambique)	text(is:a:neighbor:of)	text(贊比亞)
text(Mozambique)	text(is:a:neighboring:state:to)	text(Malawi)
text(موزمبيق)	text(was:a:neighboring:state:to)	text(दक्षिण:अफ़्रीका)
text(阿魯巴)	text(was:present:in)	text(Caribe)
text(Aruba)	text(is:present:in)	text(महाअमेरिका)
text(Bolivia)	text(is:still:in)	text(أمريكا:الجنوبية)
text(Bolivia)	text(was:still:in)	text(Amerika)
text(玻利維亞)	text(borders:with)	text(智利)
text(बोलिविया)	text(borders)	text(البرازيل)
text(بوليفيا)	text(is:butted:against)	text(Paraguay)
text(Bolivia)	text(was:butted:against)	text(阿根廷)
text(Bolivia)	text(was:adjacent:to)	text(بيرو)
text(Colombia)	text(was:currently:in)	text(दक्षिण:अमेरिका)
text(كولومبيا)	text(is:currently:in)	text(América)
text(Colombia)	text(is:adjacent:to)	text(الإكوادور)
text(कोलम्बिया)	text(neighbors)	text(巴西)
text(哥伦比亚)	text(is:a:neighboring:country:of)	text(Panama)
text(Colombia)	text(was:a:neighboring:country:of)	text(فنزويلا)
text(Colombia)	text(neighbors:with)	text(Peru)
text(Fiji)	text(is:placed:in)	text(美拉尼西亞)
text(Fiji)	text(was:placed:in)	text(Oceania)
text(Republic:of:the:Congo)	text(can:be:found:in)	text(मध्य:अफ्रीका)
text(جمهورية:الكونغو)	text(was:a:neighbor:of)	text(गबॉन)
text(剛果共和國)	text(is:a:neighbor:of)	text(Democratic:Republic:of:the:Congo)
text(कांगो:गणराज्य)	text(is:a:neighboring:state:to)	text(Angola)
text(República:del:Congo)	text(was:a:neighboring:state:to)	text(喀麦隆)
text(Congo-Brazzaville)	text(borders:with)	text(Centraal-Afrikaanse:Republiek)
text(السعودية)	text(was:situated:in)	text(Zuidwest-Azië)
text(沙特阿拉伯)	text(borders)	text(क़तर)
text(Saudi:Arabia)	text(is:butted:against)	text(United:Arab:Emirates)
text(सउदी:अरब)	text(was:butted:against)	text(الأردن)
text(Arabia:Saudí)	text(was:adjacent:to)	text(也门)
text(Saoedi-Arabië)	text(is:adjacent:to)	text(阿曼)
text(السعودية)	text(neighbors)	text(कुवैत)
text(沙特阿拉伯)	text(is:a:neighboring:country:of)	text(Irak)
text(السلفادور)	text(is:situated:in)	text(केंद्रीय:अमेरिका)
text(अल:साल्वाडोर)	text(is:located:in)	text(أمريكتان)
text(El:Salvador)	text(was:a:neighboring:country:of)	text(Guatemala)
text(El:Salvador)	text(neighbors:with)	text(هندوراس)
text(मेडागास्कर)	text(was:located:in)	text(East:Africa)
text(馬達加斯加)	text(can:be:found:in)	text(अफ्रीका)
text(Australia)	text(was:positioned:in)	text(Australia:and:New:Zealand)
text(Australia)	text(is:positioned:in)	text(ओशिआनिया)
text(नामीबिया)	text(was:sited:in)	text(दक्षिणी:अफ्रीका)
text(Namibia)	text(is:sited:in)	text(إفريقيا)
text(ناميبيا)	text(was:a:neighbor:of)	text(Zambia)
text(Namibia)	text(is:a:neighbor:of)	text(安哥拉)
text(纳米比亚)	text(is:a:neighboring:state:to)	text(南非)
text(Namibië)	text(was:a:neighboring:state:to)	text(Botswana)
text(तुवालू)	text(was:localized:in)	text(玻里尼西亞)
text(Tuvalu)	text(is:localized:in)	text(أوقيانوسيا)
text(斯瓦巴和扬马延)	text(was:present:in)	text(Noord-Europa)
text(Spitsbergen:en:Jan:Mayen)	text(is:present:in)	text(أوروبا)
text(马恩岛)	text(is:still:in)	text(उत्तरी:यूरोप)
text(आइल:ऑफ़:मैन)	text(was:still:in)	text(Europe)
text(Guyana)	text(was:currently:in)	text(Zuid-Amerika)
text(Guyana)	text(borders:with)	text(Brasil)
text(Guyana)	text(borders)	text(Surinam)
text(圭亚那)	text(is:butted:against)	text(Venezuela)
text(Ciudad:del:Vaticano)	text(is:currently:in)	text(Zuid-Europa)
text(वैटिकन:नगर)	text(is:placed:in)	text(Europa)
text(Vaticaanstad)	text(was:butted:against)	text(意大利)
text(Territorio:Británico:del:Océano:Índico)	text(was:placed:in)	text(África:Oriental)
text(إقليم:المحيط:الهندي:البريطاني)	text(can:be:found:in)	text(非洲)
text(नाइजीरिया)	text(was:situated:in)	text(West-Afrika)
text(Nigeria)	text(is:situated:in)	text(Africa)
text(نيجيريا)	text(was:adjacent:to)	text(Chad)
text(Nigeria)	text(is:adjacent:to)	text(नाइजर)
text(Nigeria)	text(neighbors)	text(Kameroen)
text(奈及利亞)	text(is:a:neighboring:country:of)	text(Benin)
text(Duitsland)	text(is:located:in)	text(पश्चिमी:यूरोप)
text(Alemania)	text(was:a:neighboring:country:of)	text(Denmark)
text(德國)	text(neighbors:with)	text(هولندا)
text(ألمانيا)	text(was:a:neighbor:of)	text(Poland)
text(जर्मनी)	text(is:a:neighbor:of)	text(لوكسمبورغ)
text(Germany)	text(is:a:neighboring:state:to)	text(Belgium)
text(Duitsland)	text(was:a:neighboring:state:to)	text(Switzerland)
text(Alemania)	text(borders:with)	text(Austria)
text(德國)	text(borders)	text(Frankrijk)
text(ألمانيا)	text(is:butted:against)	text(捷克)
text(Burkina:Faso)	text(was:located:in)	text(पश्चिमी:अफ्रीका)
text(Burkina:Faso)	text(was:butted:against)	text(Togo)
text(布吉納法索)	text(was:adjacent:to)	text(बेनिन)
text(बुर्किना:फासो)	text(is:adjacent:to)	text(النيجر)
text(بوركينا:فاسو)	text(neighbors)	text(Ghana)
text(Burkina:Faso)	text(is:a:neighboring:country:of)	text(مالي)
text(Burkina:Faso)	text(was:a:neighboring:country:of)	text(ساحل:العاج)
text(तंज़ानिया)	text(can:be:found:in)	text(شرق:إفريقيا)
text(Tanzania)	text(neighbors:with)	text(Uganda)
text(تنزانيا)	text(was:a:neighbor:of)	text(मोज़ाम्बीक)
text(Tanzania)	text(is:a:neighbor:of)	text(República:Democrática:del:Congo)
text(Tanzania)	text(is:a:neighboring:state:to)	text(Kenia)
text(坦桑尼亞)	text(was:a:neighboring:state:to)	text(Rwanda)
text(तंज़ानिया)	text(borders:with)	text(Zambia)
text(Tanzania)	text(borders)	text(مالاوي)
text(تنزانيا)	text(is:butted:against)	text(Burundi)
text(Noordelijke:Marianen)	text(was:positioned:in)	text(माइक्रोनीशिया)
text(北马里亚纳群岛)	text(is:positioned:in)	text(Oceanía)
text(Belize)	text(was:sited:in)	text(أمريكا:الوسطى)
text(伯利兹)	text(is:sited:in)	text(Americas)
text(بليز)	text(was:butted:against)	text(危地马拉)
text(Belice)	text(was:adjacent:to)	text(Mexico)
text(नॉर्वे)	text(was:localized:in)	text(أوروبا:الشمالية)
text(Norway)	text(is:adjacent:to)	text(Suecia)
text(挪威)	text(neighbors)	text(Finland)
text(النرويج)	text(is:a:neighboring:country:of)	text(俄罗斯)
text(科科斯（基林）群島)	text(is:localized:in)	text(nan)
text(Cocoseilanden)	text(was:present:in)	text(大洋洲)
text(Laos)	text(is:present:in)	text(东南亚)
text(लाओस)	text(is:still:in)	text(亞洲)
text(老撾)	text(was:a:neighboring:country:of)	text(中华人民共和国)
text(Laos)	text(neighbors:with)	text(Cambodja)
text(Laos)	text(was:a:neighbor:of)	text(緬甸)
text(لاوس)	text(is:a:neighbor:of)	text(Vietnam)
text(Laos)	text(is:a:neighboring:state:to)	text(थाईलैंड)
text(撒拉威阿拉伯民主共和國)	text(was:still:in)	text(北部非洲)
text(सहरावी:अरब:जनतांत्रिक:गणराज्य)	text(was:currently:in)	text(Afrika)
text(República:Árabe:Saharaui:Democrática)	text(was:a:neighboring:state:to)	text(अल्जीरिया)
text(Sahrawi:Arab:Democratic:Republic)	text(borders:with)	text(मॉरीतानिया)
text(الجمهورية:العربية:الصحراوية:الديمقراطية)	text(borders)	text(Marokko)
text(蘇利南)	text(is:currently:in)	text(南美洲)
text(Suriname)	text(is:placed:in)	text(美洲)
text(سورينام)	text(is:butted:against)	text(Brazilië)
text(सूरीनाम)	text(was:butted:against)	text(غويانا:الفرنسية)
text(Suriname)	text(was:adjacent:to)	text(गयाना)
text(Isla:de:Navidad)	text(was:placed:in)	text(Australië:en:Nieuw-Zeeland)
text(Christmaseiland)	text(can:be:found:in)	text(Oceanië)
text(Santo:Tomé:y:Príncipe)	text(was:situated:in)	text(وسط:إفريقيا)
text(圣多美和普林西比)	text(is:situated:in)	text(África)
text(Egypt)	text(is:located:in)	text(شمال:إفريقيا)
text(मिस्र)	text(is:adjacent:to)	text(利比亞)
text(Egipto)	text(neighbors)	text(以色列)
text(埃及)	text(is:a:neighboring:country:of)	text(السودان)
text(Bulgaria)	text(was:located:in)	text(Europa:Oriental)
text(Bulgarije)	text(was:a:neighboring:country:of)	text(North:Macedonia)
text(بلغاريا)	text(neighbors:with)	text(Turkije)
text(Bulgaria)	text(was:a:neighbor:of)	text(希腊)
text(保加利亚)	text(is:a:neighbor:of)	text(塞爾維亞)
text(बुल्गारिया)	text(is:a:neighboring:state:to)	text(Rumania)
text(Guinea)	text(can:be:found:in)	text(西非)
text(गिनी)	text(was:positioned:in)	text(अफ्रीका)
text(Guinee)	text(was:a:neighboring:state:to)	text(Guinea-Bissau)
text(几内亚)	text(borders:with)	text(سيراليون)
text(Guinea)	text(borders)	text(माली)
text(غينيا)	text(is:butted:against)	text(ليبيريا)
text(Guinea)	text(was:butted:against)	text(Senegal)
text(गिनी)	text(was:adjacent:to)	text(Ivory:Coast)
text(Spanje)	text(is:positioned:in)	text(Europa:del:Sur)
text(西班牙)	text(is:adjacent:to)	text(Morocco)
text(Spain)	text(neighbors)	text(Gibraltar)
text(स्पेन)	text(is:a:neighboring:country:of)	text(أندورا)
text(España)	text(was:a:neighboring:country:of)	text(فرنسا)
text(إسبانيا)	text(neighbors:with)	text(पुर्तगाल)
text(कोस्टा:रीका)	text(was:sited:in)	text(América:Central)
text(哥斯达黎加)	text(is:sited:in)	text(महाअमेरिका)
text(Costa:Rica)	text(was:a:neighbor:of)	text(Panama)
text(Costa:Rica)	text(is:a:neighbor:of)	text(Nicaragua)
text(馬耳他)	text(was:localized:in)	text(दक्षिणी:यूरोप)
text(Malta)	text(is:localized:in)	text(欧洲)
text(Portugal)	text(was:present:in)	text(南欧)
text(Portugal)	text(is:present:in)	text(Europa)
text(البرتغال)	text(is:a:neighboring:state:to)	text(Spanje)
text(Romania)	text(is:still:in)	text(Oost-Europa)
text(रोमानिया)	text(was:still:in)	text(यूरोप)
text(Roemenië)	text(was:a:neighboring:state:to)	text(Oekraïne)
text(رومانيا)	text(borders:with)	text(匈牙利)
text(羅馬尼亞)	text(borders)	text(Moldova)
text(Rumania)	text(is:butted:against)	text(Bulgaria)
text(Romania)	text(was:butted:against)	text(Servië)
text(圣马力诺)	text(was:currently:in)	text(Southern:Europe)
text(San:Marino)	text(is:currently:in)	text(أوروبا)
text(سان:مارينو)	text(was:adjacent:to)	text(इटली)
text(毛里塔尼亞)	text(is:placed:in)	text(West:Africa)
text(Mauritania)	text(was:placed:in)	text(إفريقيا)
text(موريتانيا)	text(is:adjacent:to)	text(الجزائر)
text(Mauritanië)	text(neighbors)	text(Mali)
text(Mauritania)	text(is:a:neighboring:country:of)	text(Sahrawi:Arabische:Democratische:Republiek)
text(मॉरीतानिया)	text(was:a:neighboring:country:of)	text(塞内加尔)
text(ترينيداد:وتوباغو)	text(can:be:found:in)	text(Caribbean)
text(Trinidad:en:Tobago)	text(was:situated:in)	text(Amerika)
text(Bahrein)	text(is:situated:in)	text(Asia:Occidental)
text(Baréin)	text(is:located:in)	text(آسيا)
text(Birmania)	text(was:located:in)	text(दक्षिण:पूर्व:एशिया)
text(Myanmar)	text(neighbors:with)	text(India)
text(म्यान्मार)	text(was:a:neighbor:of)	text(Bangladesh)
text(Myanmar)	text(is:a:neighbor:of)	text(चीनी:जनवादी:गणराज्य)
text(ميانمار)	text(is:a:neighboring:state:to)	text(लाओस)
text(緬甸)	text(was:a:neighboring:state:to)	text(Thailand)
text(伊拉克)	text(can:be:found:in)	text(West:Asia)
text(العراق)	text(borders:with)	text(Turkey)
text(इराक)	text(borders)	text(Saudi:Arabia)
text(Iraq)	text(is:butted:against)	text(إيران)
text(Irak)	text(was:butted:against)	text(Jordan)
text(Irak)	text(was:adjacent:to)	text(Kuwait)
text(伊拉克)	text(is:adjacent:to)	text(Siria)
text(South:Georgia:and:the:South:Sandwich:Islands)	text(was:positioned:in)	text(América:del:Sur)
text(Islas:Georgias:del:Sur:y:Sandwich:del:Sur)	text(is:positioned:in)	text(América)
text(آيسلندا)	text(was:sited:in)	text(北歐)
text(IJsland)	text(is:sited:in)	text(Europe)
text(刚果民主共和国)	text(was:localized:in)	text(África:Central)
text(جمهورية:الكونغو:الديمقراطية)	text(is:localized:in)	text(非洲)
text(कांगो:लोकतान्त्रिक:गणराज्य)	text(neighbors)	text(Oeganda)
text(Congo-Kinshasa)	text(is:a:neighboring:country:of)	text(Tanzania)
text(Democratic:Republic:of:the:Congo)	text(was:a:neighboring:country:of)	text(Republic:of:the:Congo)
text(República:Democrática:del:Congo)	text(neighbors:with)	text(मध्य:अफ़्रीकी:गणराज्य)
text(刚果民主共和国)	text(was:a:neighbor:of)	text(أنغولا)
text(جمهورية:الكونغو:الديمقراطية)	text(is:a:neighbor:of)	text(Rwanda)
text(कांगो:लोकतान्त्रिक:गणराज्य)	text(is:a:neighboring:state:to)	text(Sudán:del:Sur)
text(Congo-Kinshasa)	text(was:a:neighboring:state:to)	text(زامبيا)
text(Democratic:Republic:of:the:Congo)	text(borders:with)	text(Burundi)
text(Seychelles)	text(was:present:in)	text(Oost-Afrika)
text(सेशेल्स)	text(is:present:in)	text(Africa)
text(किर्गिज़स्तान)	text(is:still:in)	text(Asia:Central)
text(Kirgizië)	text(borders)	text(República:Popular:China)
text(Kirguistán)	text(is:butted:against)	text(Kazachstan)
text(吉尔吉斯斯坦)	text(was:butted:against)	text(ताजीकिस्तान)
text(Kyrgyzstan)	text(was:adjacent:to)	text(乌兹别克斯坦)
text(波札那)	text(was:still:in)	text(Zuidelijk:Afrika)
text(बोत्सवाना)	text(was:currently:in)	text(Afrika)
text(Botsuana)	text(is:adjacent:to)	text(Zimbabue)
text(بوتسوانا)	text(neighbors)	text(नामीबिया)
text(Botswana)	text(is:a:neighboring:country:of)	text(Zambia)
text(Botswana)	text(was:a:neighboring:country:of)	text(South:Africa)
text(फ़रो:द्वीपसमूह)	text(is:currently:in)	text(Northern:Europe)
text(Faroe:Islands)	text(is:placed:in)	text(Europa)
text(Jamaica)	text(was:placed:in)	text(الكاريبي)
text(جامايكا)	text(can:be:found:in)	text(أمريكتان)
text(美屬薩摩亞)	text(was:situated:in)	text(بولنيزيا)
text(American:Samoa)	text(is:situated:in)	text(Oceania)
text(ليسوتو)	text(is:located:in)	text(África:austral)
text(Lesotho)	text(was:located:in)	text(África)
text(लेसोथो)	text(neighbors:with)	text(Sudáfrica)
text(سريلانكا)	text(can:be:found:in)	text(दक्षिण:एशिया)
text(Sri:Lanka)	text(was:a:neighbor:of)	text(भारत)
text(België)	text(was:positioned:in)	text(Western:Europe)
text(比利時)	text(is:positioned:in)	text(欧洲)
text(बेल्जियम)	text(is:a:neighbor:of)	text(जर्मनी)
text(Bélgica)	text(is:a:neighboring:state:to)	text(लक्ज़मबर्ग)
text(بلجيكا)	text(was:a:neighboring:state:to)	text(Francia)
text(Belgium)	text(borders:with)	text(Netherlands)
text(Catar)	text(was:sited:in)	text(غرب:آسيا)
text(卡塔尔)	text(is:sited:in)	text(एशिया)
text(Qatar)	text(borders)	text(सउदी:अरब)
text(Solomon:Islands)	text(was:localized:in)	text(Melanesië)
text(सोलोमन:द्वीपसमूह)	text(is:localized:in)	text(ओशिआनिया)
text(सीरिया)	text(was:present:in)	text(पश्चिमी:एशिया)
text(敘利亞)	text(is:present:in)	text(Asia)
text(Syrië)	text(is:butted:against)	text(Israël)
text(سوريا)	text(was:butted:against)	text(تركيا)
text(Syria)	text(was:adjacent:to)	text(Jordanië)
text(Siria)	text(is:adjacent:to)	text(लेबनॉन)
text(सीरिया)	text(neighbors)	text(العراق)
text(印度)	text(is:still:in)	text(Asia:del:Sur)
text(India)	text(was:still:in)	text(Azië)
text(India)	text(is:a:neighboring:country:of)	text(阿富汗)
text(الهند)	text(was:a:neighboring:country:of)	text(Bután)
text(India)	text(neighbors:with)	text(Bangladesh)
text(भारत)	text(was:a:neighbor:of)	text(الصين)
text(印度)	text(is:a:neighbor:of)	text(Nepal)
text(India)	text(is:a:neighboring:state:to)	text(Birmania)
text(India)	text(was:a:neighboring:state:to)	text(Pakistán)
text(الهند)	text(borders:with)	text(斯里蘭卡)
text(मोरक्को)	text(was:currently:in)	text(उत्तर:अफ़्रीका)
text(Marruecos)	text(borders)	text(阿爾及利亞)
text(المغرب)	text(is:butted:against)	text(西班牙)
text(摩洛哥)	text(was:butted:against)	text(撒拉威阿拉伯民主共和國)
text(Kenya)	text(is:currently:in)	text(पूर्वी:अफ्रीका)
text(肯尼亚)	text(is:placed:in)	text(अफ्रीका)
text(كينيا)	text(was:adjacent:to)	text(युगाण्डा)
text(Kenia)	text(is:adjacent:to)	text(Tanzania)
text(कीनिया)	text(neighbors)	text(Somalia)
text(Kenia)	text(is:a:neighboring:country:of)	text(جنوب:السودان)
text(Kenya)	text(was:a:neighboring:country:of)	text(إثيوبيا)
